Iteration,My,Sigma
8739,3.20937875321606,1.39186963491221
8740,3.21391947408307,1.38203937003704
8741,3.213553122654,1.38101044500147
8742,3.21336182223975,1.38391008411334
8743,3.21836467994577,1.37705833869994
8744,3.21900565950822,1.39268757856195
8745,3.21381357384352,1.39874086619243
8746,3.20632773120783,1.39925981592908
8747,3.21160464553557,1.39461767221131
8748,3.20511826199053,1.38667453882725
8749,3.199162011792,1.39065290853635
8750,3.19574108193825,1.39801395024193
8751,3.19372289565139,1.39671676058107
8752,3.18723434059275,1.39815838215968
8753,3.17538013319389,1.37795550310666
8754,3.19277408754358,1.38070079920755
8755,3.19357052325457,1.38167026928148
8756,3.18885765529404,1.38223046465191
8757,3.197647158771,1.38800496988414
8758,3.20479831699255,1.38576523865069
8759,3.20479831699255,1.38576523865069
8760,3.21443132285332,1.38621441804023
8761,3.1956600972645,1.39768806055742
8762,3.19422174867987,1.40598594329744
8763,3.19332557478081,1.41119958694782
8764,3.19405056936803,1.41135495883668
8765,3.193456686521,1.41109779565524
8766,3.19345161164436,1.40170245709241
8767,3.20433979333934,1.40328316290493
8768,3.21095518061978,1.4048120078514
8769,3.21094847068647,1.42243610574879
8770,3.19366137786723,1.42104400661432
8771,3.19541216167102,1.42953258185066
8772,3.18847898723969,1.42832924329667
8773,3.18847898723969,1.42832924329667
8774,3.18847898723969,1.42832924329667
8775,3.18847898723969,1.42832924329667
8776,3.18822878163307,1.42520494526589
8777,3.17381533302752,1.40617688525457
8778,3.17381533302752,1.40617688525457
8779,3.17939045106456,1.40584421431806
8780,3.20258204467886,1.39760273503259
8781,3.20356247252431,1.38974715884341
8782,3.20934716094118,1.39497528552961
8783,3.2043643702739,1.40745067633887
8784,3.18445108351727,1.39678442439812
8785,3.17531257364141,1.39478992650835
8786,3.18994203856203,1.38228738517875
8787,3.18735805276853,1.37218269195563
8788,3.20376037493649,1.36863379760472
8789,3.20681578380784,1.36143618438362
8790,3.22686377102031,1.36623663290741
8791,3.21936459792275,1.36314920438169
8792,3.22919204993894,1.3510713193862
8793,3.23664143755627,1.34314909992073
8794,3.22907681692526,1.3508215951077
8795,3.22907681692526,1.3508215951077
8796,3.2237563754497,1.35325096000057
8797,3.23740018450368,1.35966984997145
8798,3.23645506764921,1.36096933556034
8799,3.22929787213476,1.35970716244927
8800,3.24381672343731,1.36256367830595
8801,3.24585168030827,1.37226714131968
8802,3.23203825477436,1.37660885334385
8803,3.23203825477436,1.37660885334385
8804,3.22074715570154,1.37960830044593
8805,3.21700346781286,1.39371083491931
8806,3.2071894147114,1.39672019914258
8807,3.21022814445452,1.38805419032851
8808,3.19944619397711,1.38413199534496
8809,3.21596976001701,1.39889306375183
8810,3.22198623853351,1.40586637597675
8811,3.22737147185437,1.40435077024935
8812,3.22321608238688,1.40912660675458
8813,3.23251541176443,1.418389655355
8814,3.23374723019638,1.40335833498588
8815,3.23196324642728,1.40194270659396
8816,3.22326159331396,1.40698838681198
8817,3.21118663379469,1.4090639979282
8818,3.21814542752717,1.41325005705854
8819,3.21212084142996,1.42594162642394
8820,3.23005699418091,1.40916477270586
8821,3.2623415245748,1.41817821421299
8822,3.26356937079997,1.42583723097477
8823,3.2587695192552,1.41530794845231
8824,3.26150872368083,1.42714249929581
8825,3.26608914815506,1.41691276352927
8826,3.2702785110974,1.42748781107363
8827,3.2702785110974,1.42748781107363
8828,3.28078014510625,1.41503814176746
8829,3.27821506879408,1.41583243429372
8830,3.28191162020537,1.4084566295498
8831,3.28561113416785,1.42727048745825
8832,3.27985028817804,1.41140085089902
8833,3.28803161628298,1.41199376150277
8834,3.28142859340073,1.40543658844021
8835,3.2809114348797,1.40489855832076
8836,3.28512491606889,1.41741196278214
8837,3.27095944147787,1.40797175156182
8838,3.26288252639956,1.4261740247355
8839,3.24371573859657,1.41995969160991
8840,3.24732438913695,1.43526851070147
8841,3.24732438913695,1.43526851070147
8842,3.24772760346783,1.42524296835115
8843,3.24486572735445,1.40563924188628
8844,3.25213907440331,1.39125144387982
8845,3.2526496459806,1.40071768497968
8846,3.2526496459806,1.40071768497968
8847,3.2526496459806,1.40071768497968
8848,3.24884327755113,1.4013076362028
8849,3.26053530653383,1.41371804458318
8850,3.25871348629101,1.42026561404275
8851,3.26269654494446,1.4114433422791
8852,3.26269654494446,1.4114433422791
8853,3.26532307776383,1.40951112753257
8854,3.27529646379609,1.41491495010862
8855,3.26707410270444,1.4121473698142
8856,3.25699834609428,1.41207014047087
8857,3.26389028196573,1.40657654553972
8858,3.28058388515263,1.41423430218267
8859,3.27593424499929,1.40199726215449
8860,3.27223057130661,1.4055572593749
8861,3.28274697353576,1.4038438392921
8862,3.28565950040343,1.39259289124997
8863,3.27548545288792,1.39110125386804
8864,3.26740945520485,1.3998790697675
8865,3.26396029288093,1.38273932954594
8866,3.25976341443841,1.37523214179077
8867,3.27783097488284,1.39248018403011
8868,3.26528510221723,1.41430388011561
8869,3.26242955870047,1.40834865977465
8870,3.26238456158627,1.40683860301803
8871,3.26178180964076,1.41317478504503
8872,3.25776688877524,1.42424634345652
8873,3.25319418228824,1.42485557380933
8874,3.25216517288627,1.41935195663029
8875,3.23540607869554,1.41732675720699
8876,3.23868041483929,1.42162763951705
8877,3.23328610998823,1.43341953377549
8878,3.24049297767355,1.42133069488199
8879,3.23336920325144,1.41529408626503
8880,3.23966652920179,1.42715111124505
8881,3.23957534219259,1.43975323699606
8882,3.24218798153789,1.43678907195502
8883,3.23540629480396,1.42154521262202
8884,3.23569168763762,1.41963665004255
8885,3.2284102078938,1.44476045431428
8886,3.22378189548634,1.45175313196898
8887,3.21507652253432,1.44175659995657
8888,3.22430252300779,1.44234194194871
8889,3.22482723075366,1.45516610141104
8890,3.22702064748022,1.46198813207009
8891,3.22373906266777,1.45417571498433
8892,3.22373906266777,1.45417571498433
8893,3.22957182734,1.46057288469418
8894,3.22537619014161,1.45464758967919
8895,3.22490211845825,1.45068642328184
8896,3.2296640027431,1.44697260732945
8897,3.24279076676711,1.44868422193036
8898,3.23524793441877,1.47443420601758
8899,3.23757086268323,1.48091124910978
8900,3.23836359836026,1.49062791432377
8901,3.2380577733246,1.48117227618793
8902,3.23186580825498,1.48575421279138
8903,3.24000538780608,1.47924260819959
8904,3.25153790450638,1.4746786057028
8905,3.2659214747237,1.47943670914239
8906,3.26034329994636,1.46406183283652
8907,3.26558820211086,1.46679045740465
8908,3.2537871592349,1.47128287347489
8909,3.23946108743015,1.48340806290904
8910,3.25178120596015,1.48657912350632
8911,3.25178120596015,1.48657912350632
8912,3.25440950451084,1.46384075625318
8913,3.25980489969644,1.48051399256244
8914,3.2466927275716,1.48629560929877
8915,3.25259530494241,1.47587835236544
8916,3.24559932366047,1.45770958088511
8917,3.23078873556363,1.45390243969096
8918,3.2349207419803,1.46076390728851
8919,3.23146824152376,1.46150475225143
8920,3.23382283297334,1.44459864115637
8921,3.24074550751188,1.45647068184897
8922,3.24502688567267,1.46274318364134
8923,3.25118370676249,1.46152500354421
8924,3.25880755194839,1.47181093569645
8925,3.26107150860881,1.47354185776958
8926,3.26521710278554,1.47733838277352
8927,3.25455104294772,1.47832288339197
8928,3.24945873982654,1.4785095279692
8929,3.25933664301167,1.46130819334001
8930,3.25336654119101,1.4506823053308
8931,3.23999676097145,1.45766924650004
8932,3.23145433085202,1.44640091561719
8933,3.23145433085202,1.44640091561719
8934,3.23145433085202,1.44640091561719
8935,3.24958248376043,1.44033949853168
8936,3.25671410437784,1.44402391528079
8937,3.25582162142951,1.43309429574137
8938,3.25582162142951,1.43309429574137
8939,3.27843957613142,1.40997290040875
8940,3.2787781513843,1.4114631965098
8941,3.27330468988873,1.42335483607571
8942,3.25121817068408,1.41820458853188
8943,3.25286433292301,1.41493339244932
8944,3.26317149811043,1.41453911704771
8945,3.26049687294715,1.42534268679431
8946,3.27037364737357,1.40888105381505
8947,3.27665378459548,1.41041533433065
8948,3.26424429973927,1.39275943300675
8949,3.254736492764,1.39805512316836
8950,3.24651325015445,1.38951395946808
8951,3.25449826816486,1.3964883996849
8952,3.25686517711211,1.41465897415597
8953,3.24283649663183,1.41836627514597
8954,3.23630946680721,1.42266223615074
8955,3.23630946680721,1.42266223615074
8956,3.24812462497859,1.41419096122732
8957,3.24155849948932,1.42040961684316
8958,3.24980932913366,1.42139659455717
8959,3.2683572119148,1.41695805458354
8960,3.26753005452695,1.42280925378915
8961,3.2522684122618,1.42462108841137
8962,3.24984419022827,1.43084548793201
8963,3.22879602044622,1.40386978939972
8964,3.23833666002976,1.41225174272522
8965,3.22906257616774,1.42717270479099
8966,3.23788180132859,1.42652838899827
8967,3.22894103663106,1.43057613306432
8968,3.23838740694024,1.43503720071109
8969,3.25732592438344,1.42724940367938
8970,3.24380516858148,1.41577976171415
8971,3.25527210945005,1.41958767535982
8972,3.26024917171581,1.43295713809772
8973,3.25968780010097,1.44009604136458
8974,3.26129441224719,1.4387580637853
8975,3.25055211587832,1.43596523566948
8976,3.25964653832685,1.4465294734368
8977,3.26484845736431,1.44656537560542
8978,3.26585979537509,1.45883613009453
8979,3.25602926375062,1.46518422469152
8980,3.25602926375062,1.46518422469152
8981,3.25602926375062,1.46518422469152
8982,3.26480802146476,1.4595495388936
8983,3.26156352566584,1.46486367224862
8984,3.26110666759944,1.47044883674877
8985,3.26110666759944,1.47044883674877
8986,3.26110666759944,1.47044883674877
8987,3.26068236480031,1.46198989097719
8988,3.25799651755894,1.46174995982884
8989,3.25635120165,1.46644201371198
8990,3.26471156245182,1.46031646600058
8991,3.26425965643397,1.43808330051154
8992,3.27204698431939,1.44505546201472
8993,3.26702904976198,1.43985189197793
8994,3.26315086543044,1.42606580519166
8995,3.27026487344262,1.41477833687146
8996,3.27037730825947,1.41328082859639
8997,3.27325365955214,1.40490502948948
8998,3.27557432131384,1.4044331536544
8999,3.27557432131384,1.4044331536544
9000,3.27557432131384,1.4044331536544
9001,3.28000662934077,1.39884424456498
9002,3.28000662934077,1.39884424456498
9003,3.27840024695155,1.39543748075317
9004,3.27280245816422,1.38714349884938
9005,3.27177648537014,1.37637696732184
9006,3.27177648537014,1.37637696732184
9007,3.26954156284652,1.37311974858003
9008,3.26854938492229,1.38386401634481
9009,3.26364747713553,1.39218653951121
9010,3.27342686195871,1.38872068275642
9011,3.28706486182603,1.39701769750967
9012,3.28706486182603,1.39701769750967
9013,3.28621347210511,1.40484617821355
9014,3.27655071124244,1.40667663580838
9015,3.27452419690529,1.41085219724721
9016,3.28292168700936,1.39741019850267
9017,3.26890139335536,1.39792769752451
9018,3.24850162526608,1.39820398644795
9019,3.23903447521261,1.41325080801385
9020,3.24039781793887,1.39619566840767
9021,3.23904546809494,1.39286486411327
9022,3.24367820255371,1.40477075193099
9023,3.25622421857696,1.40392971473292
9024,3.24996935727414,1.40481858392239
9025,3.2519437347017,1.40482191359321
9026,3.2444983134931,1.40258294706488
9027,3.2444983134931,1.40258294706488
9028,3.2384817557636,1.37865062581172
9029,3.2415848292593,1.3911044850091
9030,3.2440075084405,1.39652857662169
9031,3.2591319341548,1.38638495316687
9032,3.24297728269394,1.38431481980574
9033,3.2198643561299,1.38705031017552
9034,3.22435468039915,1.38624997395934
9035,3.22023624057989,1.39284001014499
9036,3.22407316443568,1.39747490356458
9037,3.22886792859759,1.39961622291401
9038,3.22030394472917,1.394220502801
9039,3.22256533387388,1.40138381842595
9040,3.22278118207198,1.38190890754023
9041,3.22343419241838,1.40919075463092
9042,3.22670605429277,1.40605114907632
9043,3.21918402153097,1.40309642686626
9044,3.22646370655106,1.39894861052004
9045,3.21646507679086,1.41435379505527
9046,3.19510215846929,1.41195664312968
9047,3.20253017170467,1.42968830446568
9048,3.21906856328201,1.42888211841853
9049,3.20406445931172,1.42490938968624
9050,3.19579265661346,1.43954562972176
9051,3.2118952123456,1.41873069201935
9052,3.22523020936948,1.41974221936318
9053,3.22865601656091,1.40946401536015
9054,3.22880039591356,1.40332869816927
9055,3.23238623949374,1.41676803335338
9056,3.22093008035043,1.40948050149512
9057,3.21249594468995,1.42640383533559
9058,3.22310218445795,1.42190453133824
9059,3.21229520072993,1.40934832857275
9060,3.22470497268873,1.40863886578205
9061,3.22470497268873,1.40863886578205
9062,3.22506655133798,1.40821458255701
9063,3.22978966919859,1.39727504114275
9064,3.22812167412284,1.39741804085414
9065,3.22812167412284,1.39741804085414
9066,3.22667043298604,1.39622867048449
9067,3.23794833179963,1.37689409706299
9068,3.23036408962759,1.40727061976117
9069,3.21769116571081,1.3976211837985
9070,3.22573990478607,1.38850816641588
9071,3.22648524635109,1.37022820710204
9072,3.22713452654891,1.37338985900565
9073,3.2322307441024,1.37735309785894
9074,3.2391213289495,1.38938308778416
9075,3.25054053273553,1.39151603566011
9076,3.2591472285396,1.37827014945035
9077,3.2377317910417,1.37744440090838
9078,3.25341748008625,1.37703318987387
9079,3.25341748008625,1.37703318987387
9080,3.25636747683929,1.37840114808486
9081,3.26798657883542,1.38625657566815
9082,3.28066671841042,1.37054659881821
9083,3.26516677077068,1.38954288014978
9084,3.26450627567897,1.40105325463176
9085,3.23598927753977,1.40442548389547
9086,3.24777762272441,1.4045691694606
9087,3.25094543655083,1.42541879229147
9088,3.25676074098565,1.42267877417027
9089,3.26231543011225,1.42394063299963
9090,3.26231543011225,1.42394063299963
9091,3.25715878122527,1.42881030031247
9092,3.27468787743734,1.42158856943666
9093,3.27468787743734,1.42158856943666
9094,3.26526236043124,1.4197757542276
9095,3.24093372843557,1.42145045885102
9096,3.24093372843557,1.42145045885102
9097,3.23823959060753,1.41915182283001
9098,3.24294660385906,1.42291810816659
9099,3.22361771314284,1.41407566252843
9100,3.22287181393276,1.41796849246486
9101,3.21352057608069,1.40726101440966
9102,3.19785970414431,1.42039798029064
9103,3.21266048494974,1.41922403810075
9104,3.21040303841213,1.4052920087516
9105,3.23067090779989,1.41342922815061
9106,3.24168471544924,1.41079686817884
9107,3.23167736016404,1.42107910463179
9108,3.22747309253833,1.42323586093151
9109,3.22064834739158,1.41981152464487
9110,3.2183090993485,1.40600833943932
9111,3.21366188038479,1.41006859130115
9112,3.21366188038479,1.41006859130115
9113,3.22233639296271,1.42598048431389
9114,3.23032960483398,1.42196407067562
9115,3.23785077431787,1.42099221899825
9116,3.22175594028374,1.42663198606744
9117,3.21221231361582,1.42033583465741
9118,3.21601966592365,1.41525377665989
9119,3.21250062650476,1.42515003698271
9120,3.21043559530992,1.42599646406991
9121,3.21053805873299,1.42971256243844
9122,3.2086623806705,1.41534773236759
9123,3.19642388991025,1.41547681708319
9124,3.21123332037731,1.40782587732304
9125,3.22194868770517,1.41262892481062
9126,3.21226637416762,1.40816791689586
9127,3.21119676852948,1.40803916371208
9128,3.22294043840251,1.4074525163542
9129,3.23006778758345,1.41854084156649
9130,3.22655533411003,1.40445787480248
9131,3.23981257157594,1.38806185159278
9132,3.24054498279738,1.38177438427447
9133,3.25178377106255,1.37695618785822
9134,3.24870430252505,1.38437657849112
9135,3.24870189123042,1.3803373870792
9136,3.2359507599432,1.37226880854105
9137,3.23565542997479,1.36712231881554
9138,3.23259569888143,1.3924061664903
9139,3.22718106647979,1.38413504488763
9140,3.22784463599641,1.38690563092652
9141,3.22389887332894,1.36914690703968
9142,3.22389887332894,1.36914690703968
9143,3.22806198955875,1.37868491740476
9144,3.22806198955875,1.37868491740476
9145,3.22806198955875,1.37868491740476
9146,3.22707422513461,1.37676636973282
9147,3.22335967477079,1.38440455893046
9148,3.20962836374542,1.37798787850485
9149,3.21976139801952,1.38696907223284
9150,3.22954581356479,1.39122840448626
9151,3.23001230846289,1.38556703156129
9152,3.2212599984303,1.38607335765826
9153,3.21621112491582,1.38384547689639
9154,3.21205713710816,1.38468118721382
9155,3.21302530508313,1.37822559962966
9156,3.2054450311566,1.37634239194821
9157,3.2049655114441,1.37634726487069
9158,3.21069637617998,1.3951255612086
9159,3.21514259281623,1.4011866708969
9160,3.21514259281623,1.4011866708969
9161,3.21514259281623,1.4011866708969
9162,3.20828169533937,1.40045662802425
9163,3.21474150754672,1.39718832478523
9164,3.22621529185812,1.40836900191933
9165,3.23057170142725,1.40751249077438
9166,3.22810977248592,1.40354107810399
9167,3.23466402293913,1.39982851769975
9168,3.23956084019401,1.40487837847691
9169,3.23680019580564,1.39996954581849
9170,3.22987741766853,1.39411273880239
9171,3.21964255473221,1.38885641631728
9172,3.21902057731025,1.38656406166621
9173,3.21291354124057,1.37755635996548
9174,3.20151198605154,1.37498670945925
9175,3.20398524588391,1.37296915808808
9176,3.21171903045049,1.39260693707154
9177,3.1940835646079,1.38366730089039
9178,3.19360699103819,1.40340897169768
9179,3.21027658357113,1.41625197444375
9180,3.203808762235,1.40633895639036
9181,3.203808762235,1.40633895639036
9182,3.20636018580005,1.41195218960964
9183,3.20148612112534,1.42253789918841
9184,3.19612130841992,1.41298497432447
9185,3.20221915543618,1.41274470180378
9186,3.19769902650416,1.40285152732666
9187,3.17920992738824,1.40911964554833
9188,3.17288061518077,1.41588250785853
9189,3.17428115920732,1.40040084412604
9190,3.17231423464364,1.41962268214763
9191,3.17107288346555,1.41844760093505
9192,3.18424621546517,1.40566450454571
9193,3.18332747420802,1.3843240457057
9194,3.17851628552681,1.37951442006993
9195,3.18945546239641,1.39907441266119
9196,3.18733084434222,1.40874179498455
9197,3.18900030807422,1.41445368092768
9198,3.18913128552595,1.40669408166533
9199,3.19116535548106,1.40480447216802
9200,3.18994490573691,1.42173494683735
9201,3.1802505367497,1.42007850820734
9202,3.18610591150899,1.41022733012584
9203,3.18662172890633,1.41406460960311
9204,3.18276288507452,1.41222957598482
9205,3.18754682512808,1.41347515209077
9206,3.18232375751772,1.41609480804606
9207,3.20231488096544,1.4257460663964
9208,3.20231488096544,1.4257460663964
9209,3.20102860274771,1.42503929445351
9210,3.19153026882049,1.41457842113395
9211,3.19737976857668,1.4025638322037
9212,3.17885780303935,1.40526633780476
9213,3.16548291977193,1.41948263180228
9214,3.15515208772408,1.41029378599619
9215,3.15350660571301,1.43981035015086
9216,3.14946980096733,1.43986473035235
9217,3.14339246587986,1.44326638393449
9218,3.15649045136833,1.43250718643329
9219,3.15649045136833,1.43250718643329
9220,3.14771126252609,1.42405902466816
9221,3.14771126252609,1.42405902466816
9222,3.15495049196924,1.42321251714222
9223,3.15215602015977,1.4117925009555
9224,3.15948393011018,1.42860365827156
9225,3.17197928213675,1.43241037490457
9226,3.16844141827054,1.42741518779196
9227,3.15972310273532,1.41660008889737
9228,3.16020860455932,1.40657131056904
9229,3.16087430885319,1.40243904154508
9230,3.16664971090693,1.41096739515003
9231,3.1626463862639,1.4107667975436
9232,3.16013286365743,1.40668856934449
9233,3.13974031887781,1.40186656953781
9234,3.14951851230795,1.41012670379169
9235,3.14951851230795,1.41012670379169
9236,3.16414052929553,1.40840050880776
9237,3.17849536014891,1.38756422215209
9238,3.17047720797709,1.37256475979732
9239,3.18262241448947,1.37358328617878
9240,3.17996735827214,1.36364164340443
9241,3.18190829727097,1.36356713943744
9242,3.17100639645315,1.36519166088095
9243,3.16177658968444,1.34988258058292
9244,3.16170246401548,1.34778268068562
9245,3.15328308630986,1.36021295260149
9246,3.1582166343153,1.3688868528551
9247,3.16463283209875,1.37691653875639
9248,3.16284195478783,1.3695091717664
9249,3.16012096738357,1.3531521798424
9250,3.16012096738357,1.3531521798424
9251,3.16012096738357,1.3531521798424
9252,3.15152805044797,1.35162833337285
9253,3.15731702259265,1.33438612264392
9254,3.14327611114513,1.32798175608004
9255,3.16131795803718,1.33377304152422
9256,3.14199908845277,1.34032031710127
9257,3.12683944940426,1.33218989939646
9258,3.12116991780104,1.31663261085482
9259,3.1343578691777,1.32269960000295
9260,3.13654209656694,1.32780856266177
9261,3.13682470598002,1.33217093121857
9262,3.13682470598002,1.33217093121857
9263,3.1534060159342,1.33539894082916
9264,3.16806219591429,1.32321359008457
9265,3.17666044438574,1.34035851109086
9266,3.18477130563482,1.36295624835175
9267,3.17522588633109,1.36758981782623
9268,3.17169435611542,1.36113822179376
9269,3.18271902610325,1.33496382314747
9270,3.18520415533793,1.32472929686844
9271,3.20001998496038,1.32007307218107
9272,3.2089864112039,1.33481324405791
9273,3.20644702716728,1.32426939837089
9274,3.211691599695,1.32835838129565
9275,3.21092842381203,1.32924093718283
9276,3.22021105783233,1.32495365622826
9277,3.21647152206411,1.32224084444774
9278,3.21647152206411,1.32224084444774
9279,3.22086303865185,1.3340083053511
9280,3.20587432453526,1.33602850578728
9281,3.20820442427854,1.36156032453739
9282,3.21998069488093,1.37195265784685
9283,3.22061353700249,1.36416222890286
9284,3.21567734442859,1.37356603501458
9285,3.21609319065894,1.36762505516285
9286,3.2011195387928,1.3569333547438
9287,3.2011195387928,1.3569333547438
9288,3.18211191221213,1.35933371041588
9289,3.18211191221213,1.35933371041588
9290,3.17436288572628,1.37473821575563
9291,3.17354750659647,1.36729051293282
9292,3.16846241058034,1.36752405992553
9293,3.18213377964413,1.37285613610054
9294,3.18213377964413,1.37285613610054
9295,3.19599630204705,1.36463817741208
9296,3.19599692194445,1.38301982430971
9297,3.20474374490481,1.37982049204388
9298,3.19458599963662,1.38806514880007
9299,3.20016322191286,1.3799752121706
9300,3.17904036433083,1.39016476973856
9301,3.19586914776445,1.40238254807263
9302,3.20145642422702,1.40998945505827
9303,3.1997319237394,1.40738052980136
9304,3.18998661277354,1.40995608668653
9305,3.19201555708358,1.41960102183042
9306,3.19232725397597,1.41625178629349
9307,3.18653100174396,1.4144332317422
9308,3.18956027728422,1.42109402336007
9309,3.17741007249359,1.41578264525402
9310,3.1793687537075,1.41800405531928
9311,3.16594799589872,1.42219389510204
9312,3.16262127214612,1.40704136231598
9313,3.1531571213624,1.40116450899803
9314,3.1414860224533,1.39237366822351
9315,3.11527774738232,1.38595303183773
9316,3.11316963327443,1.37137827727603
9317,3.11061881372305,1.37817627330385
9318,3.13427020778698,1.36262929135708
9319,3.13130635585006,1.35824131822983
9320,3.13130635585006,1.35824131822983
9321,3.13130635585006,1.35824131822983
9322,3.11478147464826,1.33694578032556
9323,3.12177892707873,1.3335174996972
9324,3.13780485284863,1.34264933473911
9325,3.13868380126712,1.34922440250205
9326,3.13827783642237,1.34526716238639
9327,3.13827783642237,1.34526716238639
9328,3.12169815858814,1.33237476082051
9329,3.13942906676014,1.33115391774998
9330,3.13942906676014,1.33115391774998
9331,3.11833030063465,1.33653214815107
9332,3.12336584869836,1.35181763381447
9333,3.11307682464117,1.37003853406752
9334,3.09732789936511,1.38456699763003
9335,3.09647069867433,1.37957720043693
9336,3.07810146223045,1.37677530232363
9337,3.07810146223045,1.37677530232363
9338,3.07617126814154,1.37880006771683
9339,3.08357424619301,1.37859671949198
9340,3.08743652275002,1.38066599774538
9341,3.07535671765116,1.38077026464802
9342,3.06181966088648,1.38114029864862
9343,3.06985283204858,1.37478516846309
9344,3.08444783148009,1.35642325485146
9345,3.08444783148009,1.35642325485146
9346,3.08444783148009,1.35642325485146
9347,3.08444783148009,1.35642325485146
9348,3.07174538131924,1.36210231225377
9349,3.08939366113741,1.36478217190977
9350,3.08094879589569,1.36015650634789
9351,3.08434426561752,1.37510145928139
9352,3.08023029254034,1.38005135507466
9353,3.07573590959225,1.37977365786229
9354,3.0563130792088,1.39576807178462
9355,3.05106670030212,1.39882419940548
9356,3.07799732983606,1.41299446027162
9357,3.07799732983606,1.41299446027162
9358,3.07799732983606,1.41299446027162
9359,3.09003035386135,1.40617982367392
9360,3.0938780683972,1.40733366983323
9361,3.0938780683972,1.40733366983323
9362,3.09858802791384,1.42034768447873
9363,3.08670085127257,1.43160829669762
9364,3.08639759980259,1.44369359568798
9365,3.08386160842002,1.4266751930678
9366,3.07941777692437,1.41965119497596
9367,3.08475862683691,1.41658589415675
9368,3.08815527674489,1.40544682398893
9369,3.07803886617623,1.41796039292404
9370,3.07322794018849,1.40720420546617
9371,3.06462337209771,1.40234406558686
9372,3.07106570293635,1.40137030479701
9373,3.05613815992979,1.400261080387
9374,3.05334903047094,1.40276209645932
9375,3.05463534862798,1.40031411647188
9376,3.06551906139293,1.40074648626064
9377,3.07534449971305,1.40267757586634
9378,3.06955911525475,1.39654773333078
9379,3.06955911525475,1.39654773333078
9380,3.06139537488247,1.38998387492276
9381,3.05634634213992,1.39099400927215
9382,3.06290114300181,1.38850959656917
9383,3.05810567792091,1.3950507344834
9384,3.06651410544663,1.3860844375732
9385,3.06651410544663,1.3860844375732
9386,3.07732824640666,1.3985394241976
9387,3.07539738375426,1.40524067361718
9388,3.08133051970738,1.40220665778305
9389,3.08456780821148,1.38976510632199
9390,3.09734142953421,1.37872428720418
9391,3.10301457339171,1.38252598314803
9392,3.09418087008751,1.37288179717593
9393,3.09157169554527,1.37166377080908
9394,3.09342441171658,1.37967700577295
9395,3.09755300592763,1.37201174269389
9396,3.09504634682577,1.37238928740143
9397,3.10802724617791,1.38857769083926
9398,3.10971530752105,1.39673160451169
9399,3.09493575803978,1.40104417699148
9400,3.09604419218618,1.40042879681957
9401,3.09963182599703,1.37523269580552
9402,3.10497539054819,1.37458782138367
9403,3.08903450189474,1.38145401351608
9404,3.08141369930643,1.39728332750739
9405,3.08277283099529,1.39615238974243
9406,3.0688775885141,1.39417030557049
9407,3.06401427296899,1.40174518390524
9408,3.07472030980551,1.39975166730923
9409,3.07472030980551,1.39975166730923
9410,3.06924967331349,1.39924863837904
9411,3.0755457179746,1.38972016063479
9412,3.08955768909378,1.39060860823838
9413,3.094031613879,1.38683952823655
9414,3.10769820866913,1.3838554634715
9415,3.08862254474257,1.40547146462906
9416,3.11119019214644,1.41007463457836
9417,3.13869887273265,1.39962930493861
9418,3.15266813576581,1.40637832762769
9419,3.1497575020947,1.40984065109633
9420,3.16287058905821,1.4138267800262
9421,3.17413770870964,1.42123266553658
9422,3.16784784550285,1.41069716542736
9423,3.16953230226699,1.39664193651647
9424,3.15411550378181,1.39519920603276
9425,3.15387943898614,1.40716305995487
9426,3.15380037930765,1.39045786712661
9427,3.15966103587687,1.38180130802053
9428,3.15214615172963,1.38649735970909
9429,3.17176458418069,1.38107615268747
9430,3.16220528379492,1.36911377036119
9431,3.15354516082513,1.37598360096877
9432,3.15408556749646,1.36184834493465
9433,3.17202627536839,1.34751433949067
9434,3.17212769891185,1.37010402401336
9435,3.18131123161619,1.37930301293685
9436,3.18311183939331,1.37633060995486
9437,3.18957042963105,1.40308184724592
9438,3.17664131051524,1.40075200737066
9439,3.17856603191832,1.39476863446269
9440,3.18975158151406,1.39493281997582
9441,3.1884604234877,1.39466161298561
9442,3.18626045031627,1.3970203327995
9443,3.19478573154439,1.39500674828163
9444,3.18697902711451,1.37629996236577
9445,3.1778912425816,1.37934854634699
9446,3.18579359267493,1.37447457308815
9447,3.18433153618112,1.38175056510027
9448,3.18433153618112,1.38175056510027
9449,3.17662347007778,1.380617880115
9450,3.18372089532281,1.37971520260867
9451,3.19528938293543,1.36820176826126
9452,3.19528938293543,1.36820176826126
9453,3.18842947463792,1.38733438583749
9454,3.18757479449481,1.3886779993489
9455,3.18200871961711,1.38522531705288
9456,3.17811412036653,1.39159933655479
9457,3.16288356348364,1.3918965353532
9458,3.16288356348364,1.3918965353532
9459,3.17725880256609,1.39109836009274
9460,3.19466671798421,1.39686696424239
9461,3.19466671798421,1.39686696424239
9462,3.18154351174959,1.40125050893963
9463,3.19533262961337,1.40383812336474
9464,3.19174642578794,1.41255566261099
9465,3.18421075672563,1.40099028394229
9466,3.17630947756759,1.39862873884889
9467,3.16960906742696,1.389184213143
9468,3.16117526743892,1.3783434129042
9469,3.15862455067719,1.39378559282167
9470,3.14837934833404,1.39084712330792
9471,3.13199352740975,1.38760404789463
9472,3.10477313959085,1.41454273097599
9473,3.10083030322564,1.40497781668933
9474,3.10083030322564,1.40497781668933
9475,3.09729173321223,1.40705327239436
